Compound ID,SMILES,measured log(solubility:mol/L),ATSC6d,ATSC5Z,ATSC6Z,ATSC8Z,ATSC8se,ATSC5i,RPCS,Xch-3d,Mor24v,SMR_VSA9,nG12FHRing,JGI5,JGI6,JGI7,JGI8,JGI9,JGI10,GhoseFilter
Ethyl pentanoate,CCCOC(=O)CCC,-1.75,-1.1512287334593574,-93.4102079395085,-63.93194706994327,17.78449905482042,0.22022980718336363,0.20975904227331052,18.492519695426793,0.0,-0.060927140210147286,0.0,0,0.013888888888888888,0.020408163265306124,0.0,0.0,0.0,0.0,False
Lovastatin,CCC(C)C(=O)OC2CC(C)C=C3C=CC(C)C(CCC1CC(O)CC(=O)O1)C23,-6.005,-10.249467455621302,-157.13609467455618,-45.130177514792905,-174.30769230769226,-0.9329228553846153,10.987507049408336,2.6840798495480045,0.0,-0.2635293941766963,0.0,0,0.024636243386243387,0.02179962894248608,0.013310185185185184,0.012657304637254509,0.008703703703703703,0.010935258707094714,True
RTI 19,CCN2c1ccccc1N(C)C(=O)c3ccccc23,-4.749,-4.171428571428565,-238.5983673469388,-195.25714285714278,163.1681632653062,0.44129934693877626,-13.353478002375798,32.492884461550375,0.0,0.18877824315100147,0.0,1,0.025517241379310343,0.017589394732251875,0.004913076341647772,0.0,0.0,0.0,True
Tetrabromomethane,BrC(Br)(Br)Br,-3.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02104517787582022,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
"3,3-Dimethylpentane",CCC(C)(C)CC,-4.23,0.4253308128544427,79.39508506616257,20.841209829867672,0.0,0.0,17.361839917947925,186.47148006483812,0.0,0.08965402411255173,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
Ethisterone,CC12CCC(=O)C=C1CCC3C2CCC4(C)C3CCC4(O)C#C,-5.66,4.367166474432906,43.888888888888935,139.7777777777778,10.222222222222236,-0.37011504498270015,-8.736141490987649,68.9893326880386,0.0,-0.3537920941328278,12.343784214475903,0,0.03580459770114943,0.032089125505274575,0.0204494992441421,0.015390106659947925,0.015134479717813051,0.009624868210726795,True
Methazole,Cn2c(=O)on(c1ccc(Cl)c(Cl)c1)c2=O,-2.82,-2.264462809917356,-37.0,20.0,-68.0,0.27770418181818096,-2.1925578213172843,33.99994584100454,0.0,-0.11031787482973841,5.687386274683562,0,0.03566666666666666,0.030408163265306126,0.022695983155166827,0.0,0.0,0.0,True
Guaiacol,COc1ccccc1O,-1.96,2.335640138408303,-66.04844290657437,58.66435986159169,0.0,0.0,-1.092635229436726,88.86152978735956,0.0,0.008256990056379285,11.49902366656781,0,0.0625,0.0,0.0,0.0,0.0,0.0,False
Niclosamide,Oc1ccc(Cl)cc1C(=O)Nc2ccc(cc2Cl)N(=O)=O,-4.7,-1.6920332936979787,166.90130796670627,-99.80499405469678,42.04994054696788,0.8147748953626628,16.949194115488737,146.61700380680844,0.0,0.11699911788332512,5.749511833283905,0,0.02806712962962963,0.01929108485499463,0.01608187134502924,0.012278491643571008,0.013958333333333336,0.008787368635853485,True
Flumetralin,CCN(Cc1c(F)cccc1Cl)c2c(cc(cc2N(=O)=O)C(F)(F)F)N(=O)=O,-6.78,10.875,78.7575,-86.95499999999998,-44.21749999999999,-2.117842816874999,11.501646398520569,0.2668689780218567,0.0,0.23837337575813794,0.0,0,0.042676767676767695,0.015756642279553326,0.019331831831831826,0.010267069790879314,0.019500000000000003,0.004771883559762347,True
Benzo[ghi]perylene,c1cc2ccc3ccc4ccc5cccc6c(c1)c2c3c4c56,-9.018,-17.73010380622837,-64.61937716262976,-121.7993079584775,76.12456747404846,0.07221480968858063,-14.130739717202072,143.0023974914484,0.0,0.24761067819013802,0.0,0,0.0198948948948949,0.01090909090909091,0.0,0.0,0.0,0.0,False
"2,3,6-Trichlorophenol",Oc1c(Cl)ccc(Cl)c1Cl,-2.64,0.5917159763313609,15.585798816568047,42.751479289940825,0.0,0.0,3.4528274992781114,64.01935922652069,0.0,-0.11062232904648087,5.749511833283905,0,0.0,0.0,0.0,0.0,0.0,0.0,False
Azintamide,CCN(CC)C(=O)CSc1ccc(Cl)nn1,-1.716,1.1555555555555554,130.17333333333335,46.42222222222221,-19.960000000000004,0.32375210666666715,2.9458832167862363,22.996119902354373,0.0,-0.03300685779989469,0.0,0,0.030671296296296297,0.016938775510204084,0.013573232323232324,0.014361300075585786,0.017812500000000002,0.0,True
2-Ethyl-1-hexanol,CCCCC(CC)CO,-2.11,0.23045267489711965,-7.596707818930047,-14.658436213991768,36.36213991769549,0.08662446090534924,3.101546898912623,55.0151760461104,0.0,0.04807480122084556,0.0,0,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,False
3-Hexanone,CCCC(=O)CC,-0.83,1.246537396121883,-41.7229916897507,9.839335180055393,0.0,0.0,-2.1297872612220012,10.810325308051109,0.0,0.07913911260519509,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
Acenapthylene,C1=Cc2cccc3cccc1c23,-3.96,5.7600000000000025,-70.0,66.0,0.0,0.0,-15.307355527657212,175.53432762893593,0.0,0.05121290607552713,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
Anilofos,COP(=S)(OC)SCC(=O)N(C(C)C)c1ccc(Cl)cc1,-4.432,-0.20437500000000344,-77.24000000000005,369.1200000000002,-844.6399999999999,-3.668639309999998,-27.119870624649927,2.0182609419121365,0.0,0.1676666589071309,0.0,0,0.02722222222222222,0.034174397031539884,0.014115338164251208,0.00566893424036281,0.015859375000000002,0.011549841852872157,True
adrenosterone,CC34CC(=O)C1C(CCC2=CC(=O)CCC12C)C3CCC4(=O),-3.48,1.616257088846881,9.483931947069959,-37.12665406427218,38.36862003780719,-0.4194295122873346,-8.232207366496871,28.00108879402074,0.0,-0.2003089775130539,0.0,0,0.033494623655913984,0.03302267573696146,0.01649558632977,0.019543200878234888,0.01507908950617284,0.0,True
2-Ethylnaphthalene,CCc1ccc2ccccc2c1,-4.29,-2.888888888888889,-6.25,-25.0,25.0,0.023715999999999973,-1.3667281721122855,117.86527841153463,0.0,0.044109930594392395,0.0,0,0.02430555555555556,0.020136054421768707,0.027777777777777776,0.0,0.0,0.0,False
Chlorodibromethane,ClC(Br)Br,-1.9,0.0,0.0,0.0,0.0,0.0,0.0,1.2787952110070406,0.0,0.010567452560269327,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
"2,4,6-Trinitrotoluene",Cc1c(cc(cc1N(=O)=O)N(=O)=O)N(=O)=O,-3.22,7.619047619047618,20.190476190476193,11.095238095238095,0.0,0.0,9.360345709710463,31.676905487548428,0.0,0.06140683862498795,0.0,0,0.06067251461988303,0.0,0.0,0.0,0.0,0.0,True
Acetophenone,CC(=O)c1ccccc1,-1.28,1.494809688581314,-3.425605536332176,9.43252595155709,0.0,0.0,0.016814560718224902,26.482683108748606,0.0,-0.03488818756914287,0.0,0,0.0625,0.0,0.0,0.0,0.0,0.0,False
Thalidomide,O=C1N(C2CCC(=O)NC2=O)C(=O)c3ccccc13,-2.676,-5.0820451843044,-91.87990487514861,-111.80737217598094,52.58026159334125,0.1897113436385254,8.966305281039913,42.62386020405988,0.0,0.102534911933626,0.0,0,0.03231884057971014,0.019282879818594105,0.015630905139833708,0.014737260644998737,0.012345679012345678,0.0,True
Ethyl formate,CCOC=O,0.15,0.0,-13.661157024793381,0.0,0.0,0.0,2.449875422429869,49.79891053146394,0.0,0.0456506845598487,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
Chlorazine,CCN(CC)c1nc(Cl)nc(n1)N(CC)CC,-4.411,-20.959824689554413,12.201607012417828,-246.71292914536156,-108.04967129291451,0.3467319999999984,4.435356968020279,5.34870521628965,0.0,0.12466050630972171,0.0,0,0.04027777777777777,0.02020408163265306,0.015625,0.0,0.0,0.0,True
p-Aminophenol,Nc1ccc(O)cc1,-0.8,0.8533333333333336,60.34666666666667,-32.68,0.0,0.0,3.853013751629558,95.0442638294966,0.0,-0.07982993937419079,5.749511833283905,0,0.0,0.0,0.0,0.0,0.0,0.0,False
1-Chloronapthalene,Clc1cccc2ccccc12,-3.93,2.3271604938271615,-102.2222222222222,2.4444444444444615,0.0,0.0,-1.7121006856234982,145.07416071916654,0.0,0.03625139417090923,0.0,0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,False
Thiophenol,Sc1ccccc1,-2.12,0.28994082840236696,2.662721893491125,11.98224852071006,0.0,0.0,3.178433984550741,107.88717841400576,0.0,-0.0126343884980865,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
2-Chlorophenol,Oc1ccccc1Cl,-1.06,0.37869822485207105,-14.426035502958587,16.621301775147927,0.0,0.0,4.287966201220157,68.51241947904911,0.0,-0.014730163924633739,5.749511833283905,0,0.0,0.0,0.0,0.0,0.0,0.0,False
p-Chloroacetanilide,CC(=O)Nc1ccc(Cl)cc1,-2.843,-0.2437673130193903,17.753462603878116,-6.6011080332409895,-134.75069252077563,-0.4081948088642659,-5.362022639381004,16.415043088943097,0.0,-0.06697435152038868,0.0,0,0.028935185185185185,0.05387755102040817,0.0,0.0,0.0,0.0,False
norflurazon,CNc2cnn(c1cccc(c1)C(F)(F)F)c(=O)c2Cl,-4.046,-4.380499405469679,-190.83353151010706,-158.78240190249704,57.96551724137933,0.7967311379310353,11.371543898525823,0.0,0.0,-0.09128650224728713,5.687386274683562,0,0.039855072463768106,0.02779806659505907,0.016544117647058824,0.016805240614764422,0.015125000000000001,0.0,True
Chlordene,ClC2=C(Cl)C3(Cl)C1C=CCC1C2(Cl)C3(Cl)Cl,-5.64,5.78512396694215,-1021.0247933884298,-434.98347107438013,0.0,0.0,-0.23915042885708393,0.0,0.0,0.027843512844783348,0.0,0,0.0475,0.0,0.0,0.0,0.0,0.0,True
Furfural,O=Cc1ccco1,-0.1,0.0,0.6446280991735599,0.0,0.0,0.0,4.529386973341787,86.44848237928407,0.0,0.04276573023984041,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
Acridine,c3ccc2nc1ccccc1cc2c3,-3.67,-3.1190926275992443,-18.699432892249526,-34.412098298676746,33.55387523629491,0.058439863894139,5.032567353122474,65.4114319629062,0.0,-0.01271849035508296,0.0,1,0.011111111111111117,0.013061224489795917,0.0,0.0,0.0,0.0,True
Rotenone,COc5cc4OCC3Oc2c1CC(Oc1ccc2C(=O)C3c4cc5OC)C(C)=C,-4.42,-10.799307958477511,-16.780853517877734,-76.71510957324105,12.313725490196058,-0.6405910588235241,-6.810222363476622,44.88589448318187,0.0,0.2077190652019488,28.747559166419524,1,0.027630023640661944,0.02363783608681568,0.016598811241668385,0.012131052695426591,0.010359567901234571,0.009794918885827977,True
o-Toluidine,Cc1ccccc1N,-2.21,1.1072664359861597,52.77508650519031,29.083044982698958,0.0,0.0,7.890160400503807,87.7396053910946,0.0,-0.06596618733220505,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
Pentachloroethane,ClC(Cl)C(Cl)(Cl)Cl,-2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020270570204302247,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
Isopropylbenzene,CC(C)c1ccccc1,-3.27,1.2857142857142863,-20.40816326530613,10.714285714285712,0.0,0.0,-4.46278586812166,137.2185214650152,0.0,-0.08702240883746806,0.0,0,0.0625,0.0,0.0,0.0,0.0,0.0,False
Butan-2-ol,CCC(C)O,0.47,0.0,38.879999999999995,0.0,0.0,0.0,4.645559236865307,56.4731158274561,0.0,0.004539372132529876,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
Iodobenzene,Ic1ccccc1,-3.01,0.0,-215.24999999999994,0.0,0.0,0.0,1.6414959888264269,91.52282321295503,0.0,-0.044145470100570745,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
Fluorobenzene,Fc1ccccc1,-1.8,0.0,4.7500000000000036,0.0,0.0,0.0,5.421551249633916,27.812168024321334,0.0,-0.025891608716630897,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
Aldrin,ClC1=C(Cl)C2(Cl)C3C4CC(C=C4)C3C1(Cl)C2(Cl)Cl,-6.307,13.207100591715978,-942.0,-1088.0,0.0,0.0,-11.231515089568804,0.0,0.0,0.34695974834654186,0.0,0,0.04604166666666667,0.04,0.0,0.0,0.0,0.0,True
5-hydroxyquinoline,Oc1cccc2ncccc12,-2.54,2.6481481481481493,-40.30864197530863,21.481481481481485,0.0,0.0,-0.06236108061653791,78.72903851713406,0.0,-0.03203390738790886,5.749511833283905,0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,False
8-quinolinol,Oc1cccc2cccnc12,-2.42,3.169753086419754,-70.02469135802468,31.864197530864203,0.0,0.0,-4.939503478753651,75.0705581555629,0.0,-0.025902099600924374,5.749511833283905,0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,False
Napthalene,c1ccc2ccccc2c1,-3.6,1.7777777777777786,-2.469135802469143,21.604938271604937,0.0,0.0,-0.5399419939209197,147.85141817065812,0.0,0.02998230919163829,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
"1,4-Benzenediol",Oc1ccc(O)cc1,-0.17,0.6530612244897959,62.46938775510205,-24.244897959183675,0.0,0.0,4.353432610303427,100.91607210574216,0.0,-0.0024682648312736788,11.49902366656781,0,0.0,0.0,0.0,0.0,0.0,0.0,False
Mefenacet,CN(C(=O)COc1nc2ccccc2s1)c3ccccc3,-4.873,2.5510204081632653,61.03020408163267,34.65632653061225,-49.68,-0.6898946057142856,5.8389133090633605,50.88376998489358,0.0,0.0676224889898274,5.193684038439675,0,0.017027777777777774,0.01937263794406651,0.012307006135787647,0.009738154521067684,0.007188051146384479,0.0018779716355473944,True
Clomazone,CC1(C)CON(Cc2ccccc2Cl)C1=O,-2.338,-7.479999999999998,58.95999999999997,161.67999999999995,-264.23999999999995,-0.49133761000000264,-0.7488386484727871,6.515395776947136,0.0,0.06841604221156869,0.0,0,0.03172222222222222,0.02607709750566893,0.013503086419753086,0.02040816326530612,0.0,0.0,True
nicotinamide,NC(=O)c1cccnc1,0.61,0.9600000000000004,8.595555555555555,-11.10666666666667,0.0,0.0,0.5337991492415322,39.44886450712725,0.0,-0.07518853294136424,0.0,0,0.0625,0.0,0.0,0.0,0.0,0.0,False
"trans-1,4-Dimethylcyclohexane",C/C1CCC(\C)CC1,-4.47,1.333333333333333,58.333333333333314,-16.66666666666667,0.0,0.0,12.756129606380965,230.06602429325454,0.0,0.00876661647611098,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
O-Ethyl carbamate,CCOC(=O)N,0.85,0.5680473372781065,-44.94082840236686,43.491124260355036,0.0,0.0,1.7489085458159255,23.054991017841022,0.0,-0.004923170880991604,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
Androstenedione,CC34CCC1C(CCC2=CC(=O)CCC12C)C3CCC4=O,-3.69,2.6736079674060655,58.057039384336754,110.97464916251698,21.079674060660924,-0.38341047532820177,-5.45877154956041,33.46898878689128,0.0,-0.062189683768482544,0.0,0,0.03472222222222223,0.03050722043203246,0.017764477585906154,0.019543200878234888,0.01507908950617284,0.0,True
menthol,CC(C)C1CCC(C)CC1O,-2.53,0.2861602497398524,-106.7950052029136,82.08844953173781,60.8553590010406,0.12681297814776235,1.9712309540545028,50.77067955307002,0.0,0.09568452769608897,0.0,0,0.07870370370370372,0.0,0.0,0.0,0.0,0.0,False
Benzo(a)pyrene,c1ccc2c(c1)cc3ccc4cccc5ccc2c3c45,-8.699,-3.25,-78.515625,-46.875,-5.46875,-0.005187874999999995,-17.169522662160134,157.2368818801796,0.0,0.17714199392814967,0.0,0,0.014423076923076926,0.020027210884353743,0.006558641975308642,0.008062484252960446,0.0,0.0,False
5-Ethyl-5-isopropylbarbituric acid,O=C1NC(=O)NC(=O)C1(CC)C(C)C,-2.148,3.75,-329.1683673469389,216.62755102040805,0.0,0.0,21.42120500710783,27.17776920057557,0.0,-0.058597850600649315,0.0,0,0.07083333333333335,0.0,0.0,0.0,0.0,0.0,True
Metribuzin,CSc1nnc(c(=O)n1N)C(C)(C)C,-2.253,-5.0,-321.5255102040817,-94.43877551020407,-106.6224489795918,0.08783230867346874,29.612816402180055,23.966439750194624,0.0,-0.20215636873034032,0.0,0,0.046296296296296294,0.030612244897959183,0.0,0.0,0.0,0.0,True
Corticosterone,CC12CC(O)C3C(CCC4=CC(=O)CCC34C)C2CCC1C(=O)CO,-3.24,7.406611570247938,-150.21719008264463,64.25619834710739,58.48661157024791,-0.5032971662809896,-31.80775503446608,203.64948666046274,0.0,-0.031592849692686706,0.0,0,0.03437321937321937,0.03008908325234856,0.018272189828312274,0.017602565717645083,0.008721941638608307,0.013202734414855628,True
nevirapine,Cc3ccnc4N(C1CC1)c2ncccc2C(=O)Nc34,-3.19,-23.660899653979243,-118.49134948096884,-304.76816608996546,170.553633217993,0.7894799999999993,29.494138226817938,49.134031177501285,0.28867513459481287,0.10350448428367882,0.0,1,0.021246031746031745,0.01782312925170068,0.01111111111111111,0.0,0.0,0.0,True
"3,4-Dimethylphenol",Cc1ccc(O)cc1C,-1.38,2.2437673130193896,43.983379501385045,-3.1246537396121834,0.0,0.0,8.953529029442118,70.22242408221219,0.0,-0.08701545435129113,5.749511833283905,0,0.0,0.0,0.0,0.0,0.0,0.0,False
Digitoxin,CC1OC(CC(O)C1O)OC2C(O)CC(OC2C)OC8C(O)CC(OC7CCC3(C)C(CCC4C3CCC5(C)C(CCC45O)C6=CC(=O)OC6)C7)OC8C,-5.293,-12.81154840563056,36.202815282964664,168.57713300775637,-123.30881930479737,-1.3454619867854085,-0.5142446247354291,162.17427922509864,0.0,-0.13779380013478693,0.0,0,0.026799516908212567,0.02707839690183189,0.015499924869546213,0.013452624315719551,0.009502073688271606,0.007577846769765961,False
Dexamethasone,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,-3.59,10.411511234225925,-233.4210526315789,149.08310249307476,-16.71191135734073,-0.3159588710372423,-48.091941446146386,98.45835700344442,0.0,0.05026272047368273,0.0,0,0.04077777777777778,0.030934608077465214,0.020535225584486665,0.015192743764172333,0.012860873694207029,0.009430524582039732,True
p-Phenylphenol,Oc1ccc(cc1)c2ccccc2,-3.48,-1.2306238185255194,18.801512287334592,11.175803402646508,0.4234404536861995,-0.15741014744801424,-1.0625509652471468,82.14697462349896,0.0,-0.051582228035112365,16.876414816677897,0,0.027777777777777783,0.02666666666666667,0.015625,0.02040816326530612,0.0,0.0,True
Benzo(b)fluorene,C1c2ccccc2c3cc4ccccc4cc13,-8.04,-3.824019024970273,12.901307966706291,-8.263971462544594,-11.920332936979795,-0.011308104637336816,2.821212968831048,121.02751205478609,0.0,0.18806960210666013,11.126902983393991,0,0.027812500000000004,0.010204081632653062,0.006205458373825718,0.003188775510204083,0.0,0.0,True
Flurochloridone,FC(F)(F)c1cccc(c1)N2CC(CCl)C(Cl)C2=O,-4.047,-3.6230677764565997,34.380499405469685,-45.078478002378134,11.023781212841868,-0.7296875790725288,20.094275693969212,0.0,0.0,-0.047853588930211174,0.0,0,0.03536616161616162,0.024988662131519273,0.025408635676492815,0.011810279667422523,0.0,0.0,True
Cycluron,CN(C)C(=O)NC1CCCCCCC1,-2.218,-1.6049382716049383,-4.500000000000006,-43.512345679012334,-38.8456790123457,-0.12020800000000026,1.276804594586071,23.46239138537723,0.0,0.16282899651399566,0.0,0,0.028409090909090905,0.0182312925170068,0.015624999999999998,0.02040816326530612,0.0,0.0,True
Terbufos,CCOP(=S)(OCC)SCSC(C)(C)C,-4.755,-7.611882716049382,-613.7870370370371,-305.6697530864197,-88.73148148148151,0.019369185185186696,-15.933791660384994,0.0,0.0,-0.07914295563449987,0.0,0,0.04629629629629628,0.01749271137026239,0.0234375,0.0,0.0,0.0,True
Propyne,CC#C,-0.41,0.0,0.0,0.0,0.0,0.0,0.0,42.946417398235525,0.0,-0.011159298927743928,12.343784214475903,0,0.0,0.0,0.0,0.0,0.0,0.0,False
3-Heptanol,CCCCC(O)CC,-1.47,0.375,10.625,-33.625,27.5625,0.07155624999999956,0.15458459291530802,59.656861022824536,0.0,-0.04923126467916287,0.0,0,0.018518518518518517,0.0,0.0,0.0,0.0,0.0,False
"1,4-Dinitrobenzene",O=N(=O)c1ccc(cc1)N(=O)=O,-3.39,-3.75,-44.390625,17.0625,0.0,0.0,3.770891745796944,27.08753317097697,0.0,0.0694607149184004,0.0,0,0.07222222222222223,0.04081632653061224,0.0,0.0,0.0,0.0,False
Monuron,CN(C)C(=O)Nc1ccc(Cl)cc1,-2.89,-2.951388888888889,87.66666666666666,-130.55555555555557,142.2222222222222,0.41957195138888687,3.7721332325656247,34.222672295525484,0.0,0.12333954196709764,0.0,0,0.02847222222222222,0.028921282798833825,0.029513888888888888,0.0,0.0,0.0,True
Eugenol,COc1cc(CC=C)ccc1O,-1.56,-2.0,-75.22222222222226,-24.88888888888891,-32.00000000000001,-0.1856426666666665,-4.699244732576213,97.9001737863628,0.0,-0.007473071196346183,11.49902366656781,0,0.037698412698412696,0.03040816326530612,0.0,0.0,0.0,0.0,True
Pyridazine,c1ccnnc1,1.1,0.0,10.240000000000002,0.0,0.0,0.0,0.559692212625638,104.48643981779975,0.0,-0.07158213714769868,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
"1,3-Dichloropropane",ClCCCCl,-1.62,0.0,0.0,0.0,0.0,0.0,0.0,115.14245938761505,0.0,0.01803368743847135,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
RTI 2,CCN2c1ncccc1N(CC)C(=O)c3cccnc23,-2.86,-17.111111111111107,-282.070987654321,-308.33641975308643,171.92283950617286,0.8159611728395036,-9.134533798560808,36.404411953649685,0.0,0.0710330863087304,0.0,1,0.024934640522875813,0.019405095371481926,0.008503401360544218,0.0,0.0,0.0,True
Carboxin,CC1=C(SCCO1)C(=O)Nc2ccccc2,-3.14,-1.3246135552913207,-31.28418549346014,6.65873959571937,-55.79072532699171,-0.00197489892984727,22.646007164958657,28.97539525970241,0.0,-0.048216455410758946,0.0,0,0.027281746031746032,0.009481946624803766,0.007118055555555555,0.010531620055429581,0.0,0.0,True
2-Octanol,CCCCCCC(C)O,-2.09,-1.526748971193416,1.3004115226337458,1.2510288065843662,-33.8477366255144,-0.21068926748971165,-1.0683459892365983,67.16136717298257,0.0,-0.019831191001017327,0.0,0,0.027777777777777776,0.0272108843537415,0.0,0.0,0.0,0.0,False
Furane,c1ccoc1,-0.82,0.0,0.0,0.0,0.0,0.0,0.0,116.56354124805259,0.0,0.010925234595865299,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
"2,4-Dimethylpyridine",Cc1ccnc(C)c1,0.38,2.657439446366783,-47.66782006920415,69.7993079584775,0.0,0.0,-2.1966396975865647,125.78066268108888,0.0,-0.007838106298493052,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
alloxantin,C1(=O)NC(=O)NC(=O)C1(O)C2(O)C(=O)NC(=O)NC2(=O),-1.99,1.3609467455621327,3.585798816568035,-58.686390532544394,-42.18934911242604,-1.483681372781065,25.584811918615163,102.8250052314921,0.0,0.2785197201784888,0.0,0,0.027243589743589747,0.04034985422740526,0.006944444444444444,0.032753842277651796,0.0,0.0,False
Methyl formate,COC=O,0.58,0.0,0.0,0.0,0.0,0.0,0.0,63.194571117732,0.0,0.008167579247311423,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
aldosterone,CC13CCC(=O)C=C1CCC4C2CCC(C(=O)CO)C2(CC(O)C34)C=O,-3.85,8.555555555555552,-116.84224965706451,51.88888888888888,1.2825788751714755,-1.399553234567904,-33.50604808890633,161.2735021856268,0.0,0.12782712182664793,0.0,0,0.03315025252525252,0.029152220027796064,0.01714557350718065,0.016257892045707167,0.010963863168724282,0.011002278679046355,True
"5,6-Dimethylchrysene",Cc1c(C)c2c3ccccc3ccc2c4ccccc14,-7.01,-4.592592592592589,-99.3827160493827,-112.03703703703704,62.962962962962955,0.05972918518518401,-21.732665255315744,140.98553709345697,0.0,0.1969029879911406,0.0,0,0.028273809523809524,0.020168067226890758,0.009259259259259259,0.008062484252960446,0.0,0.0,False
Betamethasone-17-valerate,CCCCC(=O)OC3(C(C)CC4C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC34C)C(=O)CO,-4.71,2.0132910136877564,-284.11465978972427,-174.94743106526474,-32.4405871850823,0.3793266470938338,-63.9043783644679,0.0,0.0,-0.26719043224734235,0.0,0,0.03506849315068493,0.02820145602100489,0.019693988706593744,0.013359675880934382,0.011468878600823046,0.008449089257170065,False
3-Pentanoyloxymethylphenytoin,O=C1N(COC(=O)CCCC)C(=O)C(N1)(c2ccccc2)c3ccccc3,-4.678,-8.896293211162016,35.63515201999164,-157.88004997917534,0.9475218658892308,-1.238002472303207,-0.7734622873082956,43.792368608387115,0.0,-0.259033614658673,0.0,0,0.022581018518518518,0.01367800453514739,0.015529205509364239,0.010648079682758771,0.005672067901234569,0.004707974404944102,True
Dimecron,CCN(CC)C(=O)C(=CCOP(=O)(OC)OC)Cl,0.523,5.829072315558804,-121.95105916727539,234.04894083272455,-270.74799123447775,-1.5236189481373255,-7.366644735888472,1.8207475308883516,0.0,0.12270739951811233,0.0,0,0.025925925925925918,0.023323615160349857,0.017857142857142853,0.012345679012345677,0.008000000000000002,0.0,True
Fludrocortisone,CC34CC(O)C1(F)C(CCC2=CC(=O)CCC12C)C3CCC4(O)C(=O)CO,-3.43,9.198660714285708,-128.8571428571429,67.96428571428565,15.056122448979574,-0.44003191836734684,-31.743223880230794,130.22361114163772,0.0,0.2548157398791127,0.0,0,0.038961352657004844,0.03159211159211159,0.019432452468166755,0.016194955348394498,0.01096386316872428,0.011002278679046355,True
Fluoromethalone,CC1CC2C3CCC(O)(C(=O)C)C3(C)CC(O)C2(F)C4(C)C=CC(=O)C=C14,-4.099,2.4212372448979544,-135.15561224489787,119.37372448979598,125.66071428571432,-0.846246500000004,-52.950276745545246,79.88168901706179,0.0,-0.1303835177438914,0.0,0,0.041672453703703705,0.031046863189720327,0.020348639455782313,0.014968950543180232,0.012882373113854597,0.014437302316090195,True
